"AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_COUNTRY_NAME","LATITUDE","LONGITUDE","AIRPORT_IS_LATEST",
10600,"BHN","Beihan Airport","Beihan, Yemen","Yemen",14.78055556,45.71833333,0,
10600,"BHN","Beihan Airport","Beihan, Yemen","Yemen",14.78194444,45.72000000,0,
10600,"BHN","Beihan Airport","Beihan, Yemen","Yemen",14.78222222,45.71972222,1,
10601,"BHO","Bhopal Airport","Bhopal, India","India",23.28472222,77.33861111,0,
10601,"BHO","Raja Bhoj","Bhopal, India","India",23.28888889,77.33000000,1,
10602,"BHQ","Broken Hill Airport","Broken Hill, Australia","Australia",-32.00166667,141.46666667,0,
10602,"BHQ","Broken Hill Airport","Broken Hill, Australia","Australia",-32.00138889,141.47166667,1,
10603,"BHR","Bharatpur Airport","Bharatpur, Nepal","Nepal",27.67638889,84.43250000,0,
10603,"BHR","Bharatpur Airport","Bharatpur, Nepal","Nepal",27.67722222,84.42861111,0,
10603,"BHR","Bharatpur Airport","Bharatpur, Nepal","Nepal",27.67694444,84.42833333,1,
10604,"BHS","Bathurst Airport","Bathurst, Australia","Australia",-33.41111111,149.65277778,0,
10604,"BHS","Bathurst Airport","Bathurst, Australia","Australia",-33.40944444,149.65194444,1,
10605,"BHT","Brighton Downs Airport","Brighton Downs, Australia","Australia",-23.35000000,141.55000000,1,
10606,"BHU","Bhavnagar Airport","Bhavnagar, India","India",21.75500000,72.18444444,0,
10606,"BHU","Bhavnagar Airport","Bhavnagar, India","India",21.75222222,72.18555556,1,
10607,"BHV","Bahawalpur International","Bahawalpur, Pakistan","Pakistan",29.34444444,71.71250000,0,
10607,"BHV","Bahawalpur International","Bahawalpur, Pakistan","Pakistan",29.34805556,71.71805556,1,
10608,"BHX","Birmingham Airport","Birmingham, United Kingdom","United Kingdom",52.45305556,-1.74638889,0,
10608,"BHX","Birmingham Airport","Birmingham, United Kingdom","United Kingdom",52.45388889,-1.74805556,1,
10609,"BHY","Beihai Airport","Beihai, China","China",21.53944444,109.29388889,1,
10610,"BHZ","Belo Horizonte Metropolitan Area","Belo Horizonte, Brazil","Brazil",-19.91666667,-43.93333333,1,
10611,"BIA","Bastia/Poretta","Bastia, France","France",42.54916667,9.48611111,0,
10611,"BIA","Poretta","Bastia, France","France",42.55000000,9.48472222,0,
10611,"BIA","Poretta","Bastia, France","France",42.55250000,9.48361111,0,
10611,"BIA","Bastia Poretta","Bastia, France","France",42.55250000,9.48361111,1,
10612,"BIC","Big Creek Airport","Big Creek, AK","United States",57.66666667,-157.58333333,1,
10613,"BID","Block Island State","Block Island, RI","United States",41.16666667,-71.57916667,0,
10613,"BID","Block Island State","Block Island, RI","United States",41.16805556,-71.57777778,1,
10614,"BIE","Beatrice Municipal","Beatrice, NE","United States",40.29888889,-96.75333333,0,
10614,"BIE","Beatrice Municipal","Beatrice, NE","United States",40.30138889,-96.75416667,1,
10615,"BIF","Biggs AAF","El Paso, TX","United States",31.84944444,-106.37944444,0,
10615,"BIF","Biggs AAF","El Paso, TX","United States",31.84944444,-106.38000000,1,
10616,"BIG","Allen AAF","Big Delta, AK","United States",63.99361111,-145.71888889,0,
10616,"BIG","Allen AAF","Big Delta, AK","United States",63.99472222,-145.72027778,1,
10617,"BIH","Eastern Sierra Regional","Bishop, CA","United States",37.37333333,-118.36500000,0,
10617,"BIH","Eastern Sierra Regional","Bishop, CA","United States",37.37305556,-118.36361111,1,
10618,"BII","Bikini Atoll Airport","Bikini Atoll, Marshall Islands","Marshall Islands",11.52166667,165.56444444,1,
10619,"BIK","Manuhua","Biak, Indonesia","Indonesia",-1.18666667,136.08555556,1,
10620,"BIL","Billings Logan International","Billings, MT","United States",45.80694444,-108.54277778,0,
10620,"BIL","Billings Logan International","Billings, MT","United States",45.80777778,-108.54277778,1,
10621,"BIM","Bimini International","Bimini, The Bahamas","The Bahamas",25.69944444,-79.26555556,1,
10622,"BIN","Bamyan Airport","Bamyan, Afghanistan","Afghanistan",34.80416667,67.82361111,0,
10622,"BIN","Bamyan Airport","Bamyan, Afghanistan","Afghanistan",34.80944444,67.81888889,1,
10623,"BIO","Bilbao Airport","Bilbao, Spain","Spain",43.30277778,-2.92166667,0,
10623,"BIO","Bilbao Airport","Bilbao, Spain","Spain",43.30111111,-2.91055556,1,
10624,"BIP","Bulimba Airport","Bulimba, Australia","Australia",-16.88305556,143.48138889,1,
10625,"BIQ","Anglet","Biarritz, France","France",43.46861111,-1.52250000,0,
10625,"BIQ","Anglet","Biarritz, France","France",43.46833333,-1.52333333,0,
10625,"BIQ","Biarritz Bayonne Anglet","Biarritz, France","France",43.46833333,-1.52333333,1,
10626,"BIR","Biratnagar Airport","Biratnagar, Nepal","Nepal",26.43472222,87.28333333,0,
10626,"BIR","Biratnagar Airport","Biratnagar, Nepal","Nepal",26.48138889,87.26416667,0,
10626,"BIR","Biratnagar Airport","Biratnagar, Nepal","Nepal",26.48222222,87.26361111,1,
10627,"BIS","Bismarck Municipal","Bismarck/Mandan, ND","United States",46.77888889,-100.75250000,0,
10627,"BIS","Bismarck Municipal","Bismarck/Mandan, ND","United States",46.77277778,-100.74583333,1,
10628,"BIV","Bria Airport","Bria, Central African Republic","Central African Republic",6.52805556,21.98861111,0,
10628,"BIV","Bria Airport","Bria, Central African Republic","Central African Republic",6.52833333,21.98888889,1,
10629,"BIX","Keesler AFB","Biloxi, MS","United States",30.41111111,-88.92361111,0,
10629,"BIX","Keesler AFB","Biloxi, MS","United States",30.41055556,-88.92444444,1,
10630,"BJC","Rocky Mountain Metropolitan","Broomfield, CO","United States",39.90888889,-105.11722222,0,
10630,"BJC","Rocky Mountain Metro","Broomfield, CO","United States",39.90888889,-105.11722222,1,
10631,"BJI","Bemidji Municipal","Bemidji, MN","United States",47.50972222,-94.93472222,0,
10631,"BJI","Bemidji/Beltrami County","Bemidji, MN","United States",47.50944444,-94.93361111,0,
10631,"BJI","Bemidji Regional","Bemidji, MN","United States",47.50944444,-94.93361111,0,
10631,"BJI","Bemidji Regional","Bemidji, MN","United States",47.51083333,-94.93472222,1,
10632,"BJJ","Wayne County","Wooster, OH","United States",40.87472222,-81.88694444,0,
10632,"BJJ","Wayne County","Wooster, OH","United States",40.87472222,-81.88666667,0,
10632,"BJJ","Wayne County","Wooster, OH","United States",40.87472222,-81.88833333,1,
10633,"BJL","Banjul International","Banjul, The Gambia","The Gambia",13.33722222,-16.65444444,0,
10633,"BJL","Banjul International","Banjul, The Gambia","The Gambia",13.33777778,-16.65222222,1,
10634,"BJM","Bujumbura International","Bujumbura, Burundi","Burundi",-3.33166667,29.32083333,0,
10634,"BJM","Bujumbura International","Bujumbura, Burundi","Burundi",-3.32388889,29.31861111,1,
10635,"BJR","Bahir Dar Airport","Bahir Dar, Ethiopia","Ethiopia",11.59027778,37.38472222,0,
10635,"BJR","Bahir Dar Airport","Bahir Dar, Ethiopia","Ethiopia",11.60833333,37.32166667,1,
10636,"BJU","Bajura Airport","Bajura, Nepal","Nepal",29.50194444,81.66861111,0,
10636,"BJU","Bajura Airport","Bajura, Nepal","Nepal",29.50361111,81.66833333,0,
10636,"BJU","Bajura Airport","Bajura, Nepal","Nepal",29.50277778,81.66861111,1,
10637,"BJV","Imsik","Bodrum, Turkey","Turkey",37.14055556,27.66861111,0,
10637,"BJV","Imsik","Bodrum, Turkey","Turkey",37.14000000,27.66944444,1,
10638,"BJX","Guanajuato International","Leon/Guanajuato, Mexico","Mexico",20.99138889,-101.48000000,0,
10638,"BJX","Guanajuato International","Leon/Guanajuato, Mexico","Mexico",20.99333333,-101.48083333,1,
10639,"BJZ","Badajoz Airport","Badajoz, Spain","Spain",38.89138889,-6.82138889,0,
10639,"BJZ","Talavera La Real","Badajoz, Spain","Spain",38.89111111,-6.82138889,0,
10639,"BJZ","Talavera La Real","Badajoz, Spain","Spain",38.89138889,-6.82138889,0,
10639,"BJZ","Badajoz Airport","Badajoz, Spain","Spain",38.89138889,-6.82138889,1,
10640,"BKC","Buckland Airport","Buckland, AK","United States",65.97888889,-161.12666667,0,
10640,"BKC","Buckland Airport","Buckland, AK","United States",65.98166667,-161.14916667,1,
10641,"BKE","Baker City Municipal","Baker, OR","United States",44.83833333,-117.81000000,0,
10641,"BKE","Baker City Municipal","Baker, OR","United States",44.83722222,-117.80916667,1,
10642,"BKF","Brooks Lake Airport","Brooks Lake, AK","United States",58.60000000,-156.23333333,1,
10643,"BKG","Branson Airport","Branson, MO","United States",36.53194444,-93.20055556,1,
10644,"BKH","Barking Sands Pacific Missile Range Facility","Kekaha, Kauai, HI","United States",22.02166667,-159.78666667,0,
10644,"BKH","Barking Sands PMRF","Kekaha, Kauai, HI","United States",22.02277778,-159.78500000,1,
10645,"BKI","Kota Kinabalu International","Kota Kinabalu, Malaysia","Malaysia",5.94083333,116.05000000,0,
10645,"BKI","Kota Kinabalu International","Kota Kinabalu, Malaysia","Malaysia",5.93722222,116.05111111,0,
10645,"BKI","Kota Kinabalu International","Kota Kinabalu, Malaysia","Malaysia",5.93388889,116.04972222,1,
10646,"BKK","Bangkok International","Bangkok, Thailand","Thailand",13.91111111,100.60833333,0,
10646,"DMK","Don Mueang International","Bangkok, Thailand","Thailand",13.91250000,100.60666667,1,
10647,"BKL","Lakefront","Cleveland, OH","United States",41.51694444,-81.68333333,0,
10647,"BKL","Burke Lakefront","Cleveland, OH","United States",41.51750000,-81.68333333,0,
10647,"BKL","Burke Lakefront","Cleveland, OH","United States",41.51777778,-81.68277778,1,
10648,"BKM","Bakelalan Airport","Bakelalan, Malaysia","Malaysia",3.98500000,115.62000000,0,
10648,"BKM","Bakelalan Airport","Bakelalan, Malaysia","Malaysia",3.97444444,115.61666667,1,
10650,"BKO","Senou","Bamako, Mali","Mali",12.53361111,-7.95000000,0,
10650,"BKO","Senou","Bamako, Mali","Mali",12.53611111,-7.94611111,0,
10650,"BKO","Senou","Bamako, Mali","Mali",12.53472222,-7.94805556,0,
10650,"BKO","Senou","Bamako, Mali","Mali",12.53777778,-7.94333333,1,
10651,"BKQ","Blackall Airport","Blackall, Australia","Australia",-24.43416667,145.42833333,0,
10651,"BKQ","Blackall Airport","Blackall, Australia","Australia",-24.42777778,145.42861111,1,
10652,"BKS","Padangkemiling","Bengkulu, Indonesia","Indonesia",-3.86472222,102.33833333,0,
10652,"BKS","Fatmawati Soekarno","Bengkulu, Indonesia","Indonesia",-3.86388889,102.33916667,1,
10653,"BKU","Betioky Airport","Betioky, Madagascar","Madagascar",-23.73222222,44.39111111,0,
10653,"BKU","Betioky Airport","Betioky, Madagascar","Madagascar",-23.73222222,44.39111111,0,
10653,"BKU","Betioky Airport","Betioky, Madagascar","Madagascar",-23.73305556,44.39027778,0,
10653,"BKU","Betioky Airport","Betioky, Madagascar","Madagascar",-23.73361111,44.39083333,1,
10654,"BKW","Raleigh County Memorial","Beckley, WV","United States",37.78194444,-81.12416667,0,
10654,"BKW","Raleigh County Memorial","Beckley, WV","United States",37.78722222,-81.12416667,1,
10655,"BKX","Brookings Regional","Brookings, SD","United States",44.30333333,-96.81111111,0,
10655,"BKX","Brookings Regional","Brookings, SD","United States",44.30472222,-96.81694444,0,
10655,"BKX","Brookings Regional","Brookings, SD","United States",44.30444444,-96.81888889,1,
10656,"BKY","Bukavu Kavumu","Bukavu, Congo (Kinshasa)","Congo (Kinshasa)",-2.30888889,28.80888889,1,
10657,"BKZ","Bukoba Airport","Bukoba, Tanzania","Tanzania",-1.30000000,31.80000000,0,
10657,"BKZ","Bukoba Airport","Bukoba, Tanzania","Tanzania",-1.33083333,31.82000000,0,
10657,"BKZ","Bukoba Airport","Bukoba, Tanzania","Tanzania",-1.33138889,31.82055556,1,
10658,"BLA","Campo Nuevo","Barcelona, Venezuela","Venezuela",10.10972222,-64.68750000,0,
10658,"BLA","General Jose Antonio Anzoategui International","Barcelona, Venezuela","Venezuela",10.11000000,-64.69055556,0,
10658,"BLA","General Jose Antonio Anzoategui International","Barcelona, Venezuela","Venezuela",10.10722222,-64.68916667,1,
10659,"BLB","Albrook AFB","Balboa, Panama","Panama",8.97083333,-79.55638889,1,
10660,"BLC","Bali Airport","Bali, Cameroon","Cameroon",5.89166667,10.02500000,1,
10661,"BLD","Boulder City Municipal","Boulder City, NV","United States",35.94750000,-114.86111111,0,
10661,"BLD","Boulder City Municipal","Boulder City, NV","United States",35.94722222,-114.86027778,0,
10661,"BLD","Boulder City Municipal","Boulder City, NV","United States",35.94750000,-114.86138889,1,
10662,"BLE","Borlange Airport","Borlange, Sweden","Sweden",60.42333333,15.51805556,0,
10662,"BLE","Borlange Airport","Borlange, Sweden","Sweden",60.42194444,15.51527778,1,
10663,"BLF","Mercer County","Princeton/Bluefield, WV","United States",37.29583333,-81.20805556,0,
10663,"BLF","Mercer County","Princeton/Bluefield, WV","United States",37.29583333,-81.20777778,1,
10664,"BLG","Belaga Airport","Belaga, Malaysia","Malaysia",2.64444444,113.76250000,0,
10664,"BLG","Belaga Airport","Belaga, Malaysia","Malaysia",2.63611111,113.76055556,1,
10665,"BLH","Blythe Airport","Blythe, CA","United States",33.62083333,-114.71888889,0,
10665,"BLH","Blythe Airport","Blythe, CA","United States",33.61916667,-114.71694444,1,
10666,"BLI","Bellingham International","Bellingham, WA","United States",48.79444444,-122.53472222,0,
10666,"BLI","Bellingham International","Bellingham, WA","United States",48.79277778,-122.53750000,1,
10667,"BLJ","Mostepha Ben Boulaid","Batna, Algeria","Algeria",35.75194444,6.30944444,1,
10668,"BLK","Blackpool Airport","Blackpool, United Kingdom","United Kingdom",53.77194444,-3.03611111,0,
10668,"BLK","Blackpool Airport","Blackpool, United Kingdom","United Kingdom",53.77138889,-3.02833333,0,
10668,"BLK","Blackpool Airport","Blackpool, United Kingdom","United Kingdom",53.77166667,-3.02861111,1,
10669,"BLL","Billund Airport","Billund, Denmark","Denmark",55.74027778,9.15277778,0,
10669,"BLL","Billund Airport","Billund, Denmark","Denmark",55.74027778,9.15166667,1,
10670,"BLM","Monmouth Executive","Belmar/Farmingdale, NJ","United States",40.18666667,-74.12500000,0,
10670,"BLM","Monmouth Executive","Belmar/Farmingdale, NJ","United States",40.18666667,-74.12444444,1,
10671,"BLO","Blonduos/Hjaltabakki","Blonduos, Iceland","Iceland",65.64555556,-20.28666667,0,
10671,"BLO","Blonduos Airport","Blonduos, Iceland","Iceland",65.64500000,-20.28750000,1,
10672,"BLP","Bellavista 1","Bellavista, Peru","Peru",-7.06416667,-76.58638889,0,
10672,"BLP","Bellavista 1","Bellavista, Peru","Peru",-7.06027778,-76.58222222,1,
10673,"BLQ","Bologna/Borgo Panigale","Bologna, Italy","Italy",44.53055556,11.29250000,0,
10673,"BLQ","Bologna Airport","Bologna, Italy","Italy",44.53555556,11.28861111,1,
10674,"BLR","Bangalore Airport","Bangalore, India","India",12.94972222,77.66805556,0,
10674,"BLR","Bengaluru International","Bangalore, India","India",13.19888889,77.70555556,0,
10674,"BLR","Bangalore International","Bangalore, India","India",13.20694444,77.70444444,0,
10674,"BLR","Kempegowda International","Bangalore, India","India",13.20694444,77.70444444,1,
10675,"BLT","Blackwater Airport","Blackwater, Australia","Australia",-23.60000000,148.81666667,0,
10675,"BLT","Blackwater Airport","Blackwater, Australia","Australia",-23.60305556,148.80694444,1,
10676,"BLV","Scott AFB","Belleville, IL","United States",38.54277778,-89.85111111,0,
10676,"BLV","Scott AFB/MidAmerica","Belleville, IL","United States",38.54527778,-89.83527778,1,
10677,"BLZ","Chileka International","Blantyre, Malawi","Malawi",-15.67472222,34.97083333,0,
10677,"BLZ","Chileka International","Blantyre, Malawi","Malawi",-15.67888889,34.97388889,1,
10678,"BMA","Bromma","Stockholm, Sweden","Sweden",59.35277778,17.94638889,0,
10678,"BMA","Bromma","Stockholm, Sweden","Sweden",59.35444444,17.94166667,0,
10678,"BMA","Bromma","Stockholm, Sweden","Sweden",59.35444444,17.94138889,0,
10678,"BMA","Bromma","Stockholm, Sweden","Sweden",59.35444444,17.94166667,1,
10679,"BMB","Bumba Airport","Bumba, Congo (Kinshasa)","Congo (Kinshasa)",2.19000000,22.47333333,0,
10679,"BMB","Bumba Airport","Bumba, Congo (Kinshasa)","Congo (Kinshasa)",2.18333333,22.47972222,1,
10680,"BMC","Brigham City Airport","Brigham City, UT","United States",41.54916667,-112.06222222,0,
10680,"BMC","Brigham City Airport","Brigham City, UT","United States",41.55250000,-112.06222222,0,
10680,"BMC","Brigham City Airport","Brigham City, UT","United States",41.55444444,-112.06222222,1,
10681,"BMD","Belo Airport","Belo, Madagascar","Madagascar",-19.68666667,44.54222222,0,
10681,"BMD","Belo Sur Tsiribihina","Belo, Madagascar","Madagascar",-19.68666667,44.54222222,1,
10682,"BME","Broome International","Broome, Australia","Australia",-17.95000000,122.23000000,0,
10682,"BME","Broome International","Broome, Australia","Australia",-17.94472222,122.23166667,1,
10683,"BMG","Monroe County","Bloomington, IN","United States",39.14000000,-86.61472222,0,
10683,"BMG","Monroe County","Bloomington, IN","United States",39.14000000,-86.61472222,0,
10683,"BMG","Monroe County","Bloomington, IN","United States",39.14611111,-86.61666667,1,
10684,"BMH","Bomai Airport","Bomai, Papua New Guinea","Papua New Guinea",-6.37611111,144.63527778,0,
10684,"BMH","Bomai Airport","Bomai, Papua New Guinea","Papua New Guinea",-6.37472222,144.63555556,1,
10685,"BMI","Central Illinois Regional","Bloomington/Normal, IL","United States",40.48194444,-88.92750000,0,
10685,"BMI","Central Illinois Regional","Bloomington/Normal, IL","United States",40.47722222,-88.91583333,1,
10686,"BMJ","Baramita Airport","Baramita, Guyana","Guyana",7.37000000,-60.49000000,0,
10686,"BMJ","Baramita Airport","Baramita, Guyana","Guyana",7.37083333,-60.48972222,1,
10687,"BML","Berlin Municipal","Berlin, NH","United States",44.57472222,-71.17638889,0,
10687,"BML","Berlin Regional","Berlin, NH","United States",44.57527778,-71.17583333,1,
10688,"BMM","Bitam Airport","Bitam, Gabon","Gabon",2.07583333,11.49083333,0,
10688,"BMM","Bitam Airport","Bitam, Gabon","Gabon",2.07722222,11.49222222,1,
10689,"BMO","Bhamo Airport","Bhamo, Burma","Burma",24.27388889,97.25166667,0,
10689,"BMO","Banmaw","Bhamo, Burma","Burma",24.27388889,97.25166667,0,
10689,"BMO","Banmaw","Bhamo, Burma","Burma",24.27083333,97.24722222,1,
10690,"BMP","Brampton Island Airport","Brampton Island, Australia","Australia",-20.78333333,149.23333333,0,
10690,"BMP","Brampton Island Airport","Brampton Island, Australia","Australia",-20.80333333,149.27000000,1,
10691,"BMW","Bordj Mokhtar","Bordj Badji Mokhtar, Algeria","Algeria",21.37527778,0.92722222,0,
10691,"BMW","Bordj Mokhtar","Bordj Badji Mokhtar, Algeria","Algeria",21.37750000,0.92583333,0,
10691,"BMW","Bordj Mokhtar","Bordj Badji Mokhtar, Algeria","Algeria",21.37777778,0.92611111,1,
10692,"BMX","Big Mountain AFS","Big Mountain, AK","United States",59.36194444,-155.25666667,0,
